case_id,case_description,case_budget,case_lat,case_lon,preferred_gender,tutor_id,success,tutor_name,tutor_bio,tutor_rate,tutor_lat,tutor_lon,gender,distance_km,price_gap
51,"A-Level Physics student, SEN-friendly",61,22.30178860936001,114.16942570116169,Any,12,1,Tutor_12,Chemistry tutor with exam success,84,22.29073289565149,114.20228367238836,Female,3.5970698228142095,23
52,IB Math tutoring required,127,22.321834015738897,114.22419835850027,Male,49,1,Tutor_49,"Math tutor, IB and A-Level",83,22.34843792671181,114.17158012811778,Female,6.167669114782203,44
52,IB Math tutoring required,127,22.321834015738897,114.22419835850027,Male,13,0,Tutor_13,Math Olympiad specialist,85,22.310972641167808,114.1805503360024,Male,4.649522858241359,42
52,IB Math tutoring required,127,22.321834015738897,114.22419835850027,Male,12,1,Tutor_12,Chemistry tutor with exam success,84,22.29073289565149,114.20228367238836,Female,4.128237558103517,43
53,"A-Level Physics student, SEN-friendly",82,22.331459004793462,114.2464149357276,Any,35,1,Tutor_35,Math Olympiad specialist,33,22.3135620811842,114.2218536911791,Male,3.216071015668129,49
53,"A-Level Physics student, SEN-friendly",82,22.331459004793462,114.2464149357276,Any,12,0,Tutor_12,Chemistry tutor with exam success,84,22.29073289565149,114.20228367238836,Female,6.4122982561170865,2
54,"English tutoring, SEN-friendly",133,22.316321351593665,114.23268043674884,Any,30,0,Tutor_30,Medical interview preparation tutor,138,22.282414466557217,114.22421817604224,Female,3.8694871406015294,5
55,Aviation studies tutoring,98,22.340554610146995,114.15377064038158,Any,13,1,Tutor_13,Math Olympiad specialist,85,22.310972641167808,114.1805503360024,Male,4.290398261209598,13
55,Aviation studies tutoring,98,22.340554610146995,114.15377064038158,Any,18,1,Tutor_18,Aviation studies expert tutor,104,22.31696903253522,114.23021453940602,Male,8.288678367628075,6
56,"A-Level Physics student, SEN-friendly",137,22.31988155848704,114.21308352187114,Female,50,0,Tutor_50,Medical interview preparation tutor,58,22.318683118891023,114.23702332363364,Female,2.4661602917597376,79
57,Aviation studies tutoring,77,22.306576365292354,114.2366297061749,Female,29,1,Tutor_29,Aviation studies expert tutor,103,22.323714630066167,114.21361217617611,Male,3.03939741338584,26
59,IB Math tutoring required,129,22.315111684017477,114.21657779420256,Any,49,0,Tutor_49,"Math tutor, IB and A-Level",83,22.34843792671181,114.17158012811778,Female,5.928998468248067,46
60,Math Olympiad training,39,22.30241639687113,114.16257435728684,Female,31,1,Tutor_31,"Experienced Physics tutor, SEN-friendly",110,22.303487436627368,114.15442159371965,Male,0.8471416958658025,71
60,Math Olympiad training,39,22.30241639687113,114.16257435728684,Female,7,1,Tutor_7,Math Olympiad specialist,114,22.322549747833836,114.1747463654552,Male,2.565099968621958,75
60,Math Olympiad training,39,22.30241639687113,114.16257435728684,Female,3,1,Tutor_3,Chemistry tutor with exam success,117,22.349337919914284,114.24143684188826,Female,9.644819278159657,78
61,"GCSE Chemistry tutoring, online",103,22.3483619772627,114.23683097905392,Male,10,1,Tutor_10,Chemistry tutor with exam success,34,22.338544981850724,114.17393968675827,Female,6.5596298129638555,69
61,"GCSE Chemistry tutoring, online",103,22.3483619772627,114.23683097905392,Male,29,0,Tutor_29,Aviation studies expert tutor,103,22.323714630066167,114.21361217617611,Male,3.6351456580638883,0
62,IB Math tutoring required,47,22.31420452160031,114.23483856449056,Any,49,1,Tutor_49,"Math tutor, IB and A-Level",83,22.34843792671181,114.17158012811778,Female,7.538203249357525,36
62,IB Math tutoring required,47,22.31420452160031,114.23483856449056,Any,44,1,Tutor_44,"English tutor, SEN-friendly",45,22.348652598459225,114.19217959669412,Female,5.824468419053229,2
63,Math Olympiad training,127,22.33727159735895,114.17796848612215,Female,19,0,Tutor_19,"English tutor, SEN-friendly",36,22.346482044538813,114.23733138676609,Female,6.190653614713551,91
63,Math Olympiad training,127,22.33727159735895,114.17796848612215,Female,17,1,Tutor_17,"Math tutor, IB and A-Level",105,22.336649910950037,114.17785044165832,Male,0.07018654118194781,22
64,Math Olympiad training,67,22.32977049987073,114.1782898085793,Any,2,1,Tutor_2,"Experienced Physics tutor, SEN-friendly",70,22.33271727582222,114.15112635996913,Male,2.813065303580436,3
64,Math Olympiad training,67,22.32977049987073,114.1782898085793,Any,11,1,Tutor_11,"Math tutor, IB and A-Level",49,22.309840043069933,114.2157728775649,Female,4.447196502968338,18
64,Math Olympiad training,67,22.32977049987073,114.1782898085793,Any,42,0,Tutor_42,Math Olympiad specialist,75,22.332845598643942,114.197627252955,Female,2.0181444931235495,8
65,"GCSE Chemistry tutoring, online",57,22.33529208348077,114.1924141669364,Any,26,0,Tutor_26,"English tutor, SEN-friendly",93,22.287789422892462,114.18362287880372,Female,5.358922603487011,36
66,Math Olympiad training,88,22.30748992885685,114.20277676408062,Female,8,0,Tutor_8,"Experienced Physics tutor, SEN-friendly",91,22.28309722971271,114.23353018879205,Male,4.167446250211992,3
66,Math Olympiad training,88,22.30748992885685,114.20277676408062,Female,45,0,Tutor_45,"Math tutor, IB and A-Level",107,22.297907566146197,114.17951325356258,Male,2.619748184492753,19
66,Math Olympiad training,88,22.30748992885685,114.20277676408062,Female,44,0,Tutor_44,"English tutor, SEN-friendly",45,22.348652598459225,114.19217959669412,Female,4.705085421474822,43
67,"GCSE Chemistry tutoring, online",130,22.32674378639276,114.22785207864268,Male,22,1,Tutor_22,"English tutor, SEN-friendly",137,22.321370604449797,114.20764763423097,Female,2.1624282907817283,7
67,"GCSE Chemistry tutoring, online",130,22.32674378639276,114.22785207864268,Male,6,0,Tutor_6,Math Olympiad specialist,39,22.318383560625243,114.15610219924274,Male,7.438662426391158,91
67,"GCSE Chemistry tutoring, online",130,22.32674378639276,114.22785207864268,Male,48,0,Tutor_48,"Math tutor, IB and A-Level",104,22.34455642340561,114.23196851922714,Male,2.0254233195700557,26
69,"GCSE Chemistry tutoring, online",89,22.33112371207002,114.1627980907528,Female,13,1,Tutor_13,Math Olympiad specialist,85,22.310972641167808,114.1805503360024,Male,2.890537812950081,4
69,"GCSE Chemistry tutoring, online",89,22.33112371207002,114.1627980907528,Female,22,1,Tutor_22,"English tutor, SEN-friendly",137,22.321370604449797,114.20764763423097,Female,4.738959235635191,48
70,"English tutoring, SEN-friendly",111,22.309140442405106,114.2160008433459,Any,32,1,Tutor_32,Aviation studies expert tutor,66,22.316078134914523,114.15576727693649,Male,6.244033630861574,45
70,"English tutoring, SEN-friendly",111,22.309140442405106,114.2160008433459,Any,50,0,Tutor_50,Medical interview preparation tutor,58,22.318683118891023,114.23702332363364,Female,2.4088501759216605,53
71,Medical interview prep,103,22.349027334141784,114.23862452921595,Male,32,1,Tutor_32,Aviation studies expert tutor,66,22.316078134914523,114.15576727693649,Male,9.276439786484453,37
71,Medical interview prep,103,22.349027334141784,114.23862452921595,Male,13,1,Tutor_13,Math Olympiad specialist,85,22.310972641167808,114.1805503360024,Male,7.320250577166423,18
71,Medical interview prep,103,22.349027334141784,114.23862452921595,Male,28,1,Tutor_28,"Experienced Physics tutor, SEN-friendly",35,22.311815539333303,114.15890008155615,Male,9.184979172872245,68
72,"GCSE Chemistry tutoring, online",128,22.28689967848724,114.20217573922815,Male,11,0,Tutor_11,"Math tutor, IB and A-Level",49,22.309840043069933,114.2157728775649,Female,2.9092457475780757,79
72,"GCSE Chemistry tutoring, online",128,22.28689967848724,114.20217573922815,Male,37,1,Tutor_37,Medical interview preparation tutor,142,22.303988670809108,114.17121882510442,Female,3.708702769324115,14
73,Math Olympiad training,128,22.332805064410135,114.19031920807268,Female,3,0,Tutor_3,Chemistry tutor with exam success,117,22.349337919914284,114.24143684188826,Female,5.56952151514015,11
74,Math Olympiad training,142,22.308816867981783,114.2376024241744,Female,43,0,Tutor_43,Medical interview preparation tutor,109,22.32197293443064,114.17286798070378,Female,6.81785903901206,33
74,Math Olympiad training,142,22.308816867981783,114.2376024241744,Female,46,1,Tutor_46,"English tutor, SEN-friendly",63,22.28499501507665,114.1806554189204,Male,6.429749859809108,79
75,"A-Level Physics student, SEN-friendly",98,22.338704464525684,114.2002375536568,Male,17,1,Tutor_17,"Math tutor, IB and A-Level",105,22.336649910950037,114.17785044165832,Male,2.3138427493256812,7
75,"A-Level Physics student, SEN-friendly",98,22.338704464525684,114.2002375536568,Male,44,1,Tutor_44,"English tutor, SEN-friendly",45,22.348652598459225,114.19217959669412,Female,1.3821869859924616,53
76,"GCSE Chemistry tutoring, online",91,22.31416583624148,114.16501158039532,Female,28,0,Tutor_28,"Experienced Physics tutor, SEN-friendly",35,22.311815539333303,114.15890008155615,Male,0.6808407868330426,56
77,Medical interview prep,32,22.303967288306424,114.17685215510048,Male,27,0,Tutor_27,Aviation studies expert tutor,112,22.334944109573257,114.21423790179506,Male,5.162703102549,80
77,Medical interview prep,32,22.303967288306424,114.17685215510048,Male,21,1,Tutor_21,Medical interview preparation tutor,104,22.34862711832638,114.21716966338846,Male,6.469821164962374,72
77,Medical interview prep,32,22.303967288306424,114.17685215510048,Male,32,1,Tutor_32,Aviation studies expert tutor,66,22.316078134914523,114.15576727693649,Male,2.5530775046654193,34
77,Medical interview prep,32,22.303967288306424,114.17685215510048,Male,37,0,Tutor_37,Medical interview preparation tutor,142,22.303988670809108,114.17121882510442,Female,0.5795384278797965,110
78,Aviation studies tutoring,49,22.324316163651048,114.20678775880651,Any,11,0,Tutor_11,"Math tutor, IB and A-Level",49,22.309840043069933,114.2157728775649,Female,1.8561557160218138,0
78,Aviation studies tutoring,49,22.324316163651048,114.20678775880651,Any,33,1,Tutor_33,"Experienced Physics tutor, SEN-friendly",68,22.30178036093145,114.21777723858705,Female,2.7490667662901465,19
78,Aviation studies tutoring,49,22.324316163651048,114.20678775880651,Any,5,0,Tutor_5,Chemistry tutor with exam success,148,22.339352011818256,114.1983639577372,Female,1.8830816355819584,99
78,Aviation studies tutoring,49,22.324316163651048,114.20678775880651,Any,9,1,Tutor_9,"English tutor, SEN-friendly",53,22.313770266319494,114.23264487246988,Male,2.9068144170333117,4
78,Aviation studies tutoring,49,22.324316163651048,114.20678775880651,Any,39,1,Tutor_39,Math Olympiad specialist,80,22.32614062315788,114.16877913600442,Female,3.9148338107425062,31
79,"A-Level Physics student, SEN-friendly",54,22.29909316731368,114.22624646690711,Any,18,0,Tutor_18,Aviation studies expert tutor,104,22.31696903253522,114.23021453940602,Male,2.0291912334162086,50
79,"A-Level Physics student, SEN-friendly",54,22.29909316731368,114.22624646690711,Any,16,1,Tutor_16,Aviation studies expert tutor,97,22.309671014762937,114.21430404068424,Female,1.7008453249543651,43
79,"A-Level Physics student, SEN-friendly",54,22.29909316731368,114.22624646690711,Any,19,0,Tutor_19,"English tutor, SEN-friendly",36,22.346482044538813,114.23733138676609,Female,5.391361241928869,18
80,Math Olympiad training,54,22.291946484826003,114.15845817510498,Male,3,0,Tutor_3,Chemistry tutor with exam success,117,22.349337919914284,114.24143684188826,Female,10.657383505453776,63
80,Math Olympiad training,54,22.291946484826003,114.15845817510498,Male,46,1,Tutor_46,"English tutor, SEN-friendly",63,22.28499501507665,114.1806554189204,Male,2.411075625364776,9
81,Aviation studies tutoring,31,22.347759666991525,114.20475167319476,Any,39,1,Tutor_39,Math Olympiad specialist,80,22.32614062315788,114.16877913600442,Female,4.412214056317242,49
82,Medical interview prep,68,22.340337808329924,114.1787342506577,Female,12,1,Tutor_12,Chemistry tutor with exam success,84,22.29073289565149,114.20228367238836,Female,6.024336979320802,16
82,Medical interview prep,68,22.340337808329924,114.1787342506577,Female,2,0,Tutor_2,"Experienced Physics tutor, SEN-friendly",70,22.33271727582222,114.15112635996913,Male,2.963261236836427,2
83,"GCSE Chemistry tutoring, online",77,22.348933826098808,114.2339203317512,Male,43,1,Tutor_43,Medical interview preparation tutor,109,22.32197293443064,114.17286798070378,Female,6.958327522703692,32
83,"GCSE Chemistry tutoring, online",77,22.348933826098808,114.2339203317512,Male,29,0,Tutor_29,Aviation studies expert tutor,103,22.323714630066167,114.21361217617611,Male,3.4966601534642323,26
84,"GCSE Chemistry tutoring, online",44,22.33442341158888,114.18084606807452,Female,6,1,Tutor_6,Math Olympiad specialist,39,22.318383560625243,114.15610219924274,Male,3.1078583845073884,5
84,"GCSE Chemistry tutoring, online",44,22.33442341158888,114.18084606807452,Female,20,1,Tutor_20,"Experienced Physics tutor, SEN-friendly",115,22.318384968420155,114.16400691112588,Male,2.4860706535724155,71
84,"GCSE Chemistry tutoring, online",44,22.33442341158888,114.18084606807452,Female,5,1,Tutor_5,Chemistry tutor with exam success,148,22.339352011818256,114.1983639577372,Female,1.883247258737402,104
84,"GCSE Chemistry tutoring, online",44,22.33442341158888,114.18084606807452,Female,37,0,Tutor_37,Medical interview preparation tutor,142,22.303988670809108,114.17121882510442,Female,3.5261118289093036,98
85,IB Math tutoring required,46,22.28365883224468,114.22300409550992,Male,19,0,Tutor_19,"English tutor, SEN-friendly",36,22.346482044538813,114.23733138676609,Female,7.139410808049901,10
86,"English tutoring, SEN-friendly",89,22.313487679855584,114.21924886616333,Male,18,1,Tutor_18,Aviation studies expert tutor,104,22.31696903253522,114.23021453940602,Male,1.1925873382824874,15
88,Aviation studies tutoring,139,22.34848258469594,114.18650120679943,Any,17,1,Tutor_17,"Math tutor, IB and A-Level",105,22.336649910950037,114.17785044165832,Male,1.5883136807127358,34
90,Math Olympiad training,129,22.34640180266864,114.16983738365604,Male,22,0,Tutor_22,"English tutor, SEN-friendly",137,22.321370604449797,114.20764763423097,Female,4.782339866876574,8
90,Math Olympiad training,129,22.34640180266864,114.16983738365604,Male,20,0,Tutor_20,"Experienced Physics tutor, SEN-friendly",115,22.318384968420155,114.16400691112588,Male,3.1725286480748154,14
90,Math Olympiad training,129,22.34640180266864,114.16983738365604,Male,9,0,Tutor_9,"English tutor, SEN-friendly",53,22.313770266319494,114.23264487246988,Male,7.409419212387318,76
90,Math Olympiad training,129,22.34640180266864,114.16983738365604,Male,24,0,Tutor_24,"English tutor, SEN-friendly",58,22.33441583106899,114.16304859167586,Male,1.504598640766742,71
90,Math Olympiad training,129,22.34640180266864,114.16983738365604,Male,50,1,Tutor_50,Medical interview preparation tutor,58,22.318683118891023,114.23702332363364,Female,7.5665980566463125,71
92,Aviation studies tutoring,111,22.280416835750145,114.22223443577673,Any,42,1,Tutor_42,Math Olympiad specialist,75,22.332845598643942,114.197627252955,Female,6.35570429185774,36
92,Aviation studies tutoring,111,22.280416835750145,114.22223443577673,Any,25,1,Tutor_25,Medical interview preparation tutor,43,22.335566759301493,114.22029200108364,Male,6.135654933657371,68
92,Aviation studies tutoring,111,22.280416835750145,114.22223443577673,Any,5,1,Tutor_5,Chemistry tutor with exam success,148,22.339352011818256,114.1983639577372,Female,6.998263468464682,37
92,Aviation studies tutoring,111,22.280416835750145,114.22223443577673,Any,39,1,Tutor_39,Math Olympiad specialist,80,22.32614062315788,114.16877913600442,Female,7.489449214143409,31
92,Aviation studies tutoring,111,22.280416835750145,114.22223443577673,Any,31,1,Tutor_31,"Experienced Physics tutor, SEN-friendly",110,22.303487436627368,114.15442159371965,Male,7.433581685023239,1
93,"English tutoring, SEN-friendly",105,22.291938787967347,114.1834747471288,Female,22,0,Tutor_22,"English tutor, SEN-friendly",137,22.321370604449797,114.20764763423097,Female,4.11027455207212,32
94,"A-Level Physics student, SEN-friendly",47,22.32852241545513,114.15529205738792,Any,25,1,Tutor_25,Medical interview preparation tutor,43,22.335566759301493,114.22029200108364,Male,6.7313091162875685,4
94,"A-Level Physics student, SEN-friendly",47,22.32852241545513,114.15529205738792,Any,50,0,Tutor_50,Medical interview preparation tutor,58,22.318683118891023,114.23702332363364,Female,8.477883289915054,11
95,"A-Level Physics student, SEN-friendly",77,22.328193564820445,114.1846778964188,Any,47,1,Tutor_47,Aviation studies expert tutor,40,22.32101945667367,114.22253932845726,Female,3.9753132127548865,37
95,"A-Level Physics student, SEN-friendly",77,22.328193564820445,114.1846778964188,Any,25,0,Tutor_25,Medical interview preparation tutor,43,22.335566759301493,114.22029200108364,Male,3.7537269767177643,34
95,"A-Level Physics student, SEN-friendly",77,22.328193564820445,114.1846778964188,Any,36,1,Tutor_36,Chemistry tutor with exam success,101,22.2893133616558,114.17367021809686,Male,4.469128532433158,24
95,"A-Level Physics student, SEN-friendly",77,22.328193564820445,114.1846778964188,Any,20,1,Tutor_20,"Experienced Physics tutor, SEN-friendly",115,22.318384968420155,114.16400691112588,Male,2.389664931883203,38
96,Medical interview prep,46,22.315806194550497,114.22095257986744,Male,19,1,Tutor_19,"English tutor, SEN-friendly",36,22.346482044538813,114.23733138676609,Female,3.804340930912135,10
96,Medical interview prep,46,22.315806194550497,114.22095257986744,Male,23,1,Tutor_23,Aviation studies expert tutor,72,22.34487932306948,114.2055077958896,Male,3.602021359275179,26
97,Math Olympiad training,58,22.32943768819913,114.18036378288386,Any,11,1,Tutor_11,"Math tutor, IB and A-Level",49,22.309840043069933,114.2157728775649,Female,4.244446507115269,9
97,Math Olympiad training,58,22.32943768819913,114.18036378288386,Any,48,1,Tutor_48,"Math tutor, IB and A-Level",104,22.34455642340561,114.23196851922714,Male,5.567501551278906,46
98,"English tutoring, SEN-friendly",85,22.336255501604697,114.21855861816864,Male,35,1,Tutor_35,Math Olympiad specialist,33,22.3135620811842,114.2218536911791,Male,2.546056994559356,52
98,"English tutoring, SEN-friendly",85,22.336255501604697,114.21855861816864,Male,37,1,Tutor_37,Medical interview preparation tutor,142,22.303988670809108,114.17121882510442,Female,6.048612312673865,57
99,"GCSE Chemistry tutoring, online",98,22.311351529113097,114.20407607055532,Male,45,1,Tutor_45,"Math tutor, IB and A-Level",107,22.297907566146197,114.17951325356258,Male,2.935983776129901,9
99,"GCSE Chemistry tutoring, online",98,22.311351529113097,114.20407607055532,Male,50,0,Tutor_50,Medical interview preparation tutor,58,22.318683118891023,114.23702332363364,Female,3.4858778078360255,40
99,"GCSE Chemistry tutoring, online",98,22.311351529113097,114.20407607055532,Male,48,1,Tutor_48,"Math tutor, IB and A-Level",104,22.34455642340561,114.23196851922714,Male,4.675838110454215,6
100,"A-Level Physics student, SEN-friendly",94,22.31977874968669,114.24402831864248,Male,23,0,Tutor_23,Aviation studies expert tutor,72,22.34487932306948,114.2055077958896,Male,4.846407835885667,22
100,"A-Level Physics student, SEN-friendly",94,22.31977874968669,114.24402831864248,Male,26,1,Tutor_26,"English tutor, SEN-friendly",93,22.287789422892462,114.18362287880372,Female,7.160292040833567,1
100,"A-Level Physics student, SEN-friendly",94,22.31977874968669,114.24402831864248,Male,35,1,Tutor_35,Math Olympiad specialist,33,22.3135620811842,114.2218536911791,Male,2.383468964542722,61
100,"A-Level Physics student, SEN-friendly",94,22.31977874968669,114.24402831864248,Male,8,1,Tutor_8,"Experienced Physics tutor, SEN-friendly",91,22.28309722971271,114.23353018879205,Male,4.219371687124121,3
